9.392263491623342730e-01,9.389016884723755396e-01,4.746150000000000646e-01,9.392264302812370902e-01
2.225100134340510794e-01,2.198726543239358511e-01,8.016189999999999705e-01,2.225077460473076085e-01
9.482161004464476628e-01,9.479393366371710039e-01,5.309630000000000738e-01,9.482161700296095619e-01
2.586790491371467327e-01,2.559872749721095464e-01,2.109860000000000069e-01,2.586770742749212593e-01
7.198784954573450579e-01,7.184344974689436114e-01,6.216480000000000894e-01,7.198786863414334825e-01
7.156573199381769390e-01,7.141933090438732368e-01,6.120509999999999007e-01,7.156575078928284483e-01
8.345265878198546150e-02,8.158409205377080420e-02,8.849849999999999106e-01,8.344970297247597535e-02
4.441240860588956396e-01,4.416228765238008336e-01,2.820160000000000444e-01,4.441234422873145959e-01
4.491839199427032359e-01,4.466957836237258617e-01,6.978769999999998586e-01,4.491833045647046774e-01
8.322754573897369612e-01,8.313895212152709879e-01,4.254529999999999701e-01,8.322756450244134241e-01
5.015440401222417410e-01,4.992088212054213159e-01,3.215520000000000045e-01,5.015436888923696657e-01
8.988846288047812605e-01,8.983460691444360435e-01,5.253550000000000164e-01,8.988847579159578993e-01
5.475287324747922790e-01,5.453512478893058901e-01,3.334539999999999726e-01,5.475285682728701087e-01
4.176939577021875349e-01,4.151298702239862859e-01,7.290830000000000366e-01,4.176931575246363160e-01
3.602392928535933514e-01,3.575736953429209386e-01,7.492150000000002974e-01,3.602381085057496657e-01
7.518018828108279372e-01,7.505117338249617243e-01,5.977200000000000291e-01,7.518020880102009862e-01
1.734909055956669333e-01,1.710018261453682686e-01,1.768800000000000094e-01,1.734882700047316595e-01
5.344457044658881273e-01,5.322213335107730536e-01,3.321639999999999593e-01,5.344454912895528764e-01
4.048340740326117349e-01,4.022428667270896430e-01,7.478219999999999867e-01,4.048331929587312139e-01
2.225100134340510794e-01,2.198726543239358511e-01,8.228420000000000734e-01,2.225077460472766333e-01
7.950268943213840700e-01,7.939512988329908705e-01,5.879849999999999799e-01,7.950270986827706610e-01
7.156573199381769390e-01,7.141933090439203102e-01,6.029200000000000115e-01,7.156575078926444844e-01
3.676998863927908312e-01,3.650444639979872896e-01,7.487980000000000746e-01,3.676987551103639840e-01
9.347343041183303614e-01,9.343857363318508469e-01,4.907770000000000188e-01,9.347343909192192823e-01
9.684654186988012059e-01,9.682967498680304930e-01,4.973800000000000998e-01,9.684654615640758690e-01
5.531838340746000338e-01,5.510270808867731018e-01,6.742769999999999042e-01,5.531836900151458902e-01
8.234738069107060410e-01,8.225427070917783468e-01,5.643110000000000070e-01,8.234739996841660137e-01
9.954939103223071628e-01,9.954697979640777517e-01,5.068880000000000052e-01,9.954939164899387904e-01
1.106115643584236474e-01,1.084908672199852847e-01,1.269440000000000013e-01,1.106086152152837149e-01
7.754888964650978878e-01,7.743155096185260211e-01,5.691999999999999282e-01,7.754891039029710997e-01
4.324452066283770435e-01,4.299150692514291938e-01,2.764719999999999955e-01,4.324444954039590172e-01
8.521545999400603755e-01,8.513713732948879898e-01,4.689059999999999895e-01,8.521547734957626297e-01
7.347192276007570300e-01,7.333462183234020770e-01,6.092930000000000845e-01,7.347194268284005236e-01
9.684654186988012059e-01,9.682967498680304930e-01,5.160230000000001205e-01,9.684654615382859433e-01
9.527135213958602966e-01,9.524607432137378593e-01,5.291590000000000460e-01,9.527135851309587178e-01
2.532112922171284378e-02,2.436880114701462166e-02,6.010400000000000464e-02,2.531894560561680219e-02
1.352299503655209900e-01,1.329352004538945364e-01,1.567900000000000127e-01,1.352270891967693733e-01
4.767153151474046169e-01,4.743037329195953777e-01,3.317759999999999598e-01,4.767148454708579619e-01
7.993866624434768919e-01,7.983330568030706509e-01,4.237009999999999943e-01,7.993868655692757397e-01
6.863584412974750304e-01,6.847578568591490278e-01,3.863809999999999745e-01,6.863586017651036597e-01
2.028287809816370357e-01,2.002394381057924222e-01,2.033669999999999922e-01,2.028263594711935403e-01
7.523968160498077651e-02,7.346316946581678275e-02,1.030710000000000237e-01,7.523675137550817071e-02
8.765782354158035972e-01,8.759223827809425877e-01,5.776470000000000216e-01,8.765783875351901289e-01
5.877029934917682441e-01,5.856784973475616107e-01,3.845570000000000377e-01,5.877029590043406637e-01
7.135499779747831450e-01,7.120760065185380849e-01,5.977580000000000116e-01,7.135501643848414233e-01
6.988605251577457711e-01,6.973177039109819120e-01,3.947849999999999970e-01,6.988606989123620217e-01
9.797246712091629561e-01,9.796161959419897869e-01,4.877679999999999794e-01,9.797246988669930934e-01
6.595669491006308505e-01,6.578453604415427369e-01,3.810520000000000018e-01,6.595670729126927867e-01
3.174927777059175504e-01,3.147887307026235870e-01,2.564270000000000160e-01,3.174912735361646865e-01
8.410981872634750722e-01,8.402577195719325154e-01,5.736120000000000108e-01,8.410983690634075138e-01
4.064284905809711912e-01,4.038405161516125386e-01,7.119950000000000445e-01,4.064276197077318908e-01
8.499409188115317759e-01,8.491462091992190153e-01,5.669820000000000970e-01,8.499410940994442942e-01
6.118062320226985012e-02,5.958335616811780144e-02,9.539500000000000757e-02,6.117777938195052140e-02
5.456500726151136682e-01,5.434657621946158423e-01,6.813369999999999704e-01,5.456499015772997563e-01
9.235135891639003614e-01,9.231053908417112819e-01,5.438830000000000053e-01,9.235136897965235958e-01
3.844488830167940296e-01,3.818197168278187892e-01,2.883060000000000622e-01,3.844478675633958842e-01
9.909879643619773359e-01,9.909397417476187853e-01,5.002079999999999860e-01,9.909879766669524859e-01
8.765782354158035972e-01,8.759223827809425877e-01,4.845550000000000135e-01,8.765783875363563071e-01
7.114448193005202814e-01,7.099609181286330450e-01,4.064860000000000140e-01,7.114450040789617180e-01
5.381675570377641993e-01,5.359563686787895964e-01,3.466719999999999802e-01,5.381673581423800368e-01
8.146943056002877714e-01,8.137183620449779387e-01,5.857409999999999561e-01,8.146945028078464990e-01
4.458070720383743302e-01,4.433101752194251732e-01,7.168790000000000440e-01,4.458064377707647852e-01
2.883504359508143877e-01,2.856419542647444243e-01,7.885750000000001370e-01,2.883487014352226208e-01
7.972059875173362897e-01,7.961413755775192946e-01,5.808600000000001540e-01,7.972061912886884150e-01
6.677660638711628849e-01,6.660810872588891485e-01,3.996409999999999685e-01,6.677662001219197840e-01
7.219922997519774288e-01,7.205583537265072280e-01,6.114360000000000905e-01,7.219924920255647027e-01
2.182569649026525060e-01,2.156287945968790587e-01,8.289710000000001244e-01,2.182546637351122643e-01
7.733265061358948200e-01,7.721423754671126183e-01,4.319990000000000774e-01,7.733267136309277534e-01
3.813693842865966133e-01,3.787350463047526317e-01,2.731220000000000314e-01,3.813683478869571708e-01
5.400333485515860232e-01,5.378288157031676509e-01,6.661090000000000622e-01,5.400331567087743867e-01
8.366842545781687512e-01,8.358210154890112209e-01,4.658259999999999623e-01,8.366844393771379895e-01
7.928493990711218409e-01,7.917628430096045333e-01,5.724599999999999689e-01,7.928496039830641440e-01
3.647041747405626033e-01,3.620445510097897168e-01,2.763869999999999938e-01,3.647030222640699204e-01
4.508777704771761430e-01,4.483940819230186614e-01,3.008390000000000231e-01,4.508771644910593013e-01
5.033433534250542074e-01,5.010139211383866087e-01,6.948389999999999844e-01,5.033430103065044126e-01
7.950268943213840700e-01,7.939512988329422427e-01,4.473290000000000877e-01,7.950270987004258716e-01
5.741608188884634867e-01,5.720833041984901834e-01,3.436970000000000303e-01,5.741607441139564560e-01
4.096285460709775395e-01,4.070471719513364395e-01,7.357270000000000199e-01,4.096276955131454844e-01
6.275937669130532415e-02,6.114045112002655658e-02,9.102620000000000156e-01,6.275652000156495269e-02
4.424447328715624961e-01,4.399392556531992460e-01,7.096739999999999160e-01,4.424440795597851528e-01
9.819770783807573178e-01,9.818806499665302390e-01,5.243629999999999125e-01,9.819771029703515675e-01
6.616129456598286440e-01,6.599004573583562294e-01,3.939909999999999801e-01,6.616130726567867049e-01
3.470516648607714361e-01,3.443704943427562393e-01,2.615169999999999995e-01,3.470503845819745692e-01
2.058490793550029341e-01,2.032514336607578187e-01,1.861190000000000067e-01,2.058466810876427022e-01
2.378620420436326766e-01,2.351965917011842877e-01,2.150220000000000187e-01,2.378598980151854780e-01
9.570416165062485547e-02,9.371280568199373551e-02,8.814609999999998280e-01,9.570119389113511399e-02
5.684026107466948474e-01,5.663029873818885562e-01,6.734780000000002431e-01,5.684025177838342158e-01
6.863584412974750304e-01,6.847578568591490278e-01,3.942409999999999526e-01,6.863586017648011239e-01
5.381675570377641993e-01,5.359563686787481851e-01,3.224489999999999856e-01,5.381673581422716790e-01
5.325896617356606910e-01,5.303587638493569845e-01,3.490069999999999562e-01,5.325894413455729559e-01
2.246586485161130020e-01,2.220168852834074613e-01,8.056450000000000555e-01,2.246563982731603071e-01
9.626788322300845746e-02,9.427125710839552586e-02,1.226730000000000043e-01,9.626491556094433910e-02
5.818811207692223819e-01,5.798336584624399492e-01,3.577879999999999394e-01,5.818810693770886111e-01
4.209461419113151859e-01,4.183892837975144996e-01,2.727429999999999577e-01,4.209453616854141877e-01
5.741608188884639308e-01,5.720833041984901834e-01,3.486619999999999719e-01,5.741607441142366763e-01
5.857593768632312070e-01,5.837271848963840881e-01,3.584939999999999793e-01,5.857593368085471930e-01
5.799465029476070788e-01,5.778914663454167711e-01,3.479240000000000110e-01,5.799464457944440987e-01
2.720050586435232010e-01,2.693029308203187533e-01,7.788220000000000143e-01,2.720031921368130101e-01
7.325928969568783478e-01,7.312096581296154696e-01,6.036979999999999569e-01,7.325930951662176227e-01
3.572818522910936601e-01,3.546124904108385323e-01,7.525490000000001345e-01,3.572806466553737348e-01
5.849699492856466621e-02,5.693752754818936362e-02,9.078720000000000123e-01,5.849417509882698374e-02
1.638817608523843727e-01,1.614340447279258017e-01,8.456230000000000135e-01,1.638790614118855737e-01
7.603896328854113928e-01,7.591415754821663198e-01,4.254990000000000161e-01,7.603898396769670498e-01
1.664617528800693413e-01,1.640024806240847899e-01,8.395250000000000767e-01,1.664590702024111302e-01
2.610676891200482408e-01,2.583737011824394081e-01,8.129499999999999504e-01,2.610657337089541397e-01
9.347343041183303614e-01,9.343857363318508469e-01,5.046899999999999720e-01,9.347343909191540012e-01
7.114448193005202814e-01,7.099609181286330450e-01,3.868539999999999757e-01,7.114450040792066332e-01
6.780708890765252406e-01,6.764324575478148915e-01,3.868120000000000447e-01,6.780710394099740412e-01
5.344457044658881273e-01,5.322213335108556542e-01,3.497789999999999511e-01,5.344454912894986975e-01
6.595669491006308505e-01,6.578453604415427369e-01,3.978320000000000745e-01,6.595670729119188502e-01
5.160333935426187901e-01,5.137456973686138628e-01,3.293170000000000264e-01,5.160331057569091939e-01
5.512956228406116210e-01,5.491319169580786141e-01,6.611930000000000307e-01,5.512954721237673938e-01
4.559809585976376534e-01,4.535108832567040782e-01,3.044640000000000124e-01,4.559803805854704128e-01
4.937080466374427906e-02,4.795004886901143432e-02,8.632600000000001383e-02,4.936808913620471112e-02
6.396542180348233075e-02,6.233022960599487322e-02,9.086930000000000840e-01,6.396255587553856259e-02
5.400333485515860232e-01,5.378288157031676509e-01,3.557190000000000074e-01,5.400331567072500505e-01
6.842829669146668348e-01,6.826728704655210533e-01,6.175249999999998796e-01,6.842831249463110499e-01
6.801391770532216885e-01,6.785101568871159117e-01,3.940509999999999846e-01,6.801393300259607200e-01
3.906533452010332308e-01,3.880350557468206230e-01,2.814329999999999887e-01,3.906523714343858034e-01
6.493753789414494770e-01,6.476088221875027084e-01,6.354270000000000751e-01,6.493754857325493290e-01
4.802205570243970323e-01,4.778193502471028697e-01,3.114049999999999874e-01,4.802201048117784588e-01
9.145478545336001019e-01,9.140921099324610388e-01,4.806249999999998579e-01,9.145479658497263076e-01
4.855046572638311853e-01,4.831193480431146270e-01,7.215219999999999967e-01,4.855042309113323240e-01
8.832606938028274568e-01,8.826398914133166684e-01,5.388429999999999609e-01,8.832608393313203798e-01
9.437203287915933991e-01,9.434196034529027663e-01,5.170000000000000151e-01,9.437204041739175597e-01
3.371093045057227400e-02,3.257389434344163531e-02,7.498499999999999610e-02,3.370850442131175656e-02
8.877203158232738200e-01,8.871229479006306207e-01,4.883049999999999891e-01,8.877204568339924773e-01
5.607682247191463354e-01,5.586397025134909322e-01,6.772320000000000562e-01,5.607681066862988395e-01
6.946838784763138541e-01,6.931216723668476298e-01,4.029770000000000296e-01,6.946840480616571778e-01
4.904511436856726081e-02,4.762962575165471946e-02,8.201800000000000757e-02,4.904240329212107563e-02
2.257385083048219498e-01,2.230945910973408386e-01,8.117730000000001889e-01,2.257362666850342148e-01
7.475194296446208142e-01,7.462083977650117994e-01,3.827359999999999651e-01,7.475196337022500526e-01
3.890965542720447035e-01,3.864754788940989449e-01,2.856789999999999052e-01,3.890955700953379059e-01
9.752203597118337397e-01,9.750877980921710542e-01,4.952040000000000330e-01,9.752203934552438058e-01
4.802205570243970323e-01,4.778193502470637899e-01,3.143110000000000070e-01,4.802201048116764293e-01
4.016564829367397227e-01,3.990589443186169927e-01,7.456820000000001780e-01,4.016555814152035220e-01
3.647041747405626033e-01,3.620445510097231034e-01,2.712780000000000191e-01,3.647030222643309338e-01
1.099819684226154143e-01,1.078663345963759845e-01,8.726460000000000328e-01,1.099790178732189955e-01
7.135499779747831450e-01,7.120760065185851584e-01,6.154260000000001396e-01,7.135501643847801390e-01
6.493753789414494770e-01,6.476088221875482276e-01,6.313970000000000971e-01,6.493754857327267427e-01
9.570416165062491098e-02,9.371280568199373551e-02,9.008819999999999606e-01,9.570119389121686804e-02
9.549628057091908984e-01,9.547220287262181415e-01,5.381049999999999445e-01,9.549628665018949913e-01
6.152212164516819293e-01,6.133086380897534440e-01,6.573250000000000481e-01,6.152212533622022361e-01
8.497474175471002311e-02,8.309001734399398820e-02,8.914469999999998784e-01,8.497178287260089002e-02
3.188617799993150315e-01,3.161584025021419997e-01,2.433680000000000010e-01,3.188602864399703307e-01
5.550752097161817389e-01,5.529254513341333999e-01,3.783170000000001254e-01,5.550750722512629576e-01
4.645580332448341343e-01,4.621115453969670828e-01,7.051229999999999443e-01,4.645575010708025143e-01
9.392263491623342730e-01,9.389016884723755396e-01,5.480910000000001059e-01,9.392264302949401289e-01
2.762427155530350342e-02,2.661834831145460864e-02,9.460960000000000480e-01,2.762201317445592968e-02
1.779953812577597938e-01,1.754884460578793604e-01,1.675480000000000302e-01,1.779927768441579294e-01
2.883504359508143877e-01,2.856419542647444243e-01,7.931219999999999937e-01,2.883487014351854283e-01
1.443158677238687571e-01,1.419674104924684155e-01,8.664310000000000622e-01,1.443130523003171017e-01
1.673285016293491745e-01,1.648654224354937636e-01,8.415790000000000770e-01,1.673258246403266369e-01
5.105745615837207207e-01,5.082687155568668125e-01,3.207180000000000031e-01,5.105742503987961145e-01
3.937782585104617761e-01,3.911656746008573826e-01,7.258879999999999777e-01,3.937773054768617387e-01
8.810322603432310107e-01,8.803997607613175402e-01,5.422169999999999490e-01,8.810324080982780970e-01
1.939617957134988080e-01,1.913989064554497133e-01,1.795259999999999911e-01,1.939593070579361811e-01
4.035549301476013678e-02,3.908985809247748910e-02,6.755099999999999993e-02,4.035292332150106076e-02
9.437203287915933991e-01,9.434196034529529484e-01,4.923220000000000374e-01,9.437204041903289875e-01
4.628354709050079840e-01,4.603841757623898800e-01,3.022279999999999966e-01,4.628349296407315849e-01
7.625412393556723067e-01,7.613037715073230904e-01,4.005620000000000291e-01,7.625414463964668155e-01
1.690721640405500326e-01,1.666015396138609828e-01,8.424700000000001632e-01,1.690694986118284060e-01
9.257565870881254710e-01,9.253602981592069510e-01,4.791010000000000546e-01,9.257566849989333768e-01
1.798213453363441960e-01,1.773074401928103339e-01,8.354289999999999772e-01,1.798187537678224146e-01
7.411103725173282530e-01,7.397682245510659449e-01,4.044200000000000017e-01,7.411105744234793846e-01
5.325896617356606910e-01,5.303587638493981737e-01,3.178650000000000642e-01,5.325894413456268017e-01
1.825863391779265765e-01,1.800621678417192728e-01,1.790810000000000457e-01,1.825837672582003579e-01
4.937080466374430682e-02,4.795004886902560354e-02,9.959999999999999409e-02,4.936808913629024687e-02
2.819870440135051615e-01,2.792802369005851215e-01,2.283720000000000194e-01,2.819852582887495407e-01
2.769654083930360167e-01,2.742606360241836017e-01,7.949870000000001102e-01,2.769635820957755401e-01
1.939617957134988080e-01,1.913989064554283137e-01,8.189750000000000085e-01,1.939593070566371091e-01
2.857935554841247172e-01,2.830856269822978333e-01,2.349740000000000162e-01,2.857918004267668843e-01
5.760863413796863952e-01,5.740162784790250328e-01,3.520880000000000676e-01,5.760862725300739395e-01
2.089019194331924734e-01,2.062962354467903769e-01,1.956819999999999948e-01,2.088995448288186729e-01
8.899514695621428828e-01,8.893658384127609562e-01,5.333789999999999365e-01,8.899516082283617235e-01
2.744775801330722187e-01,2.717740542851266317e-01,7.821130000000000582e-01,2.744757336733105735e-01
4.225777918745075024e-01,4.200246159364152687e-01,2.959810000000000496e-01,4.225770216000969137e-01
3.587586565517594250e-01,3.560911550804973791e-01,2.724609999999999532e-01,3.587574615658034594e-01
2.008332621870883017e-01,1.982495994166851017e-01,8.297710000000000363e-01,2.008308254186377262e-01
8.422658981665243419e-03,7.969304014823973617e-03,3.780499999999999833e-02,8.422134472905651661e-03
6.988605251577457711e-01,6.973177039108886532e-01,6.032809999999999562e-01,6.988606989247303503e-01
7.114448193005202814e-01,7.099609181286330450e-01,5.940460000000000740e-01,7.114450040889209737e-01
3.243763758203402903e-01,3.216760917311135004e-01,7.809890000000001553e-01,3.243749247835099325e-01
4.128435378040757886e-01,4.102689435457901324e-01,7.394609999999999239e-01,4.128427074694814847e-01
7.475194296446208142e-01,7.462083977650117994e-01,5.801180000000000225e-01,7.475196337019691661e-01
6.514085278688440672e-01,6.496508930530480175e-01,6.408159999999999412e-01,6.514086382050257029e-01
5.857593768632312070e-01,5.837271848963405674e-01,3.449220000000000064e-01,5.857593368080948881e-01
8.278719301742043513e-01,8.269633731266727850e-01,5.589230000000000587e-01,8.278721204760600694e-01
9.414731060596396306e-01,9.411604096432146793e-01,4.851789999999999714e-01,9.414731843246714194e-01
2.257385083048219498e-01,2.230945910973648194e-01,8.134259999999999824e-01,2.257362666850024624e-01
9.729684912732380342e-01,9.728238906786665918e-01,4.828629999999999867e-01,9.729685280682864867e-01
9.123080735805123576e-01,9.118404665164168144e-01,5.305749999999999078e-01,9.123081875170238053e-01
7.928493990711218409e-01,7.917628430095074998e-01,5.761670000000000957e-01,7.928496039830641440e-01
4.645580332448341343e-01,4.621115453969287801e-01,3.335480000000000111e-01,4.645575010807290184e-01
5.760863413796863952e-01,5.740162784790678874e-01,6.501940000000000497e-01,5.760862725425188735e-01
3.412903959470137139e-01,3.386034258828164445e-01,2.653539999999999788e-01,3.412890729364758124e-01
7.325928969568783478e-01,7.312096581296154696e-01,5.933110000000001438e-01,7.325930951660937218e-01
2.527738524364038231e-01,2.500882449640726701e-01,2.275320000000000398e-01,2.527718295088019484e-01
1.062636567101036128e-01,1.041786149857711341e-01,8.797089999999999632e-01,1.062606989205963776e-01
1.197279296947753174e-01,1.175375213774244448e-01,8.692870000000001429e-01,1.197250060359245916e-01
7.711658737925879414e-01,7.699710244775056500e-01,5.767490000000000672e-01,7.711660813199946451e-01
3.859943200459742263e-01,3.833678063382486290e-01,2.639850000000000252e-01,3.859933150362019338e-01
7.711658737925879414e-01,7.699710244775537227e-01,5.632030000000001202e-01,7.711660813198061293e-01
8.565854409848234763e-01,8.558252307173647155e-01,4.793810000000000571e-01,8.565856109867966417e-01
3.384328547697349476e-01,3.357432417357505416e-01,7.732860000000000289e-01,3.384315104077422198e-01
2.822752759381506188e-02,2.720795451685757704e-02,9.469819999999999904e-01,2.822525075644061535e-02
8.446490553102674326e-02,8.258556326025054406e-02,8.934220000000001605e-01,8.446194762474837359e-02
8.103131929188751581e-01,8.093149521208440333e-01,4.418649999999999523e-01,8.103133920475623642e-01
5.233586440827685538e-01,5.210957581719120046e-01,3.218590000000000062e-01,5.233583867903938147e-01
9.864823058227730757e-01,9.864099771559836638e-01,4.836289999999999756e-01,9.864823243036829892e-01
6.842829669146668348e-01,6.826728704655210533e-01,3.992450000000000165e-01,6.842831249596788012e-01
4.144566243971742336e-01,4.118854874500642582e-01,2.969650000000000345e-01,4.144558041527721670e-01
3.707108767256187543e-01,3.680598312283795970e-01,7.540569999999998663e-01,3.707097666250428469e-01
4.559809585976376534e-01,4.535108832567040782e-01,3.225850000000000106e-01,4.559803805854205638e-01
9.324890515656472090e-01,9.321285414744363562e-01,5.414940000000000309e-01,9.324891411657293405e-01
6.925990161117355770e-01,6.910271662287712502e-01,6.174890000000000656e-01,6.925991835004871033e-01
8.788047684289168604e-01,8.781605853487952640e-01,5.513350000000000195e-01,8.788049184026088811e-01
6.332051598190516772e-01,6.313685415735449391e-01,6.585680000000000422e-01,6.332052360450803885e-01
4.697470610122689294e-01,4.673152640884381537e-01,3.119379999999999376e-01,4.697465558801661167e-01
6.231864164818006202e-01,6.213072183223311562e-01,6.372369999999999424e-01,6.231864715261463683e-01
9.235135891639003614e-01,9.231053908417112819e-01,4.743870000000000031e-01,9.235136897994580263e-01
8.444136753709244629e-04,7.651410710645248142e-04,9.916339999999999044e-01,8.441270472243510205e-04
5.344457044658881273e-01,5.322213335108143539e-01,6.920160000000001865e-01,5.344454913108096505e-01
8.037526924402933481e-01,8.027211667487965663e-01,4.337870000000000337e-01,8.037528941313714093e-01
2.782410963994148140e-02,2.681364744814956208e-02,9.385830000000000561e-01,2.782184509739415307e-02
3.953463742141942738e-01,3.927367099934712114e-01,2.821649999999999436e-01,3.953454315227634686e-01
7.884992670818675720e-01,7.873908596948732130e-01,4.468420000000000725e-01,7.884994729331844532e-01
6.514085278688440672e-01,6.496508930530024983e-01,6.406759999999999122e-01,6.514086382047294954e-01
9.887350901842000273e-01,9.886748138867869073e-01,4.979040000000000132e-01,9.887351055799964428e-01
1.816611937821916156e-01,1.791404191314051042e-01,1.700840000000000130e-01,1.816586152641029850e-01
8.015689028474948241e-01,8.005263260319651630e-01,4.243460000000000565e-01,8.015691052748985523e-01
5.344457044658881273e-01,5.322213335107730536e-01,6.466079999999999606e-01,5.344454913108096505e-01
4.732241316368374084e-01,4.708023526112952162e-01,3.219070000000000542e-01,4.732236443188529984e-01
4.307914336416348577e-01,4.282573439094460310e-01,7.211160000000000903e-01,4.307907126442702683e-01
5.896495879712053689e-01,5.876328279350417905e-01,3.636079999999999868e-01,5.896495589930065284e-01
2.300949898557340667e-01,2.274427807395356660e-01,1.991930000000000089e-01,2.300927831791194089e-01
8.832606938028274568e-01,8.826398914133166684e-01,4.623980000000000312e-01,8.832608393582808137e-01
4.407690179967082011e-01,4.382593181340034283e-01,2.978109999999999924e-01,4.407683551200641814e-01
2.684288044205702852e-03,2.489032771228283022e-03,9.838810000000000056e-01,2.683761988606607821e-03
9.347343041183303614e-01,9.343857363319511000e-01,5.660090000000000954e-01,9.347343909047244326e-01
3.313564213222440769e-01,3.286609450972464153e-01,2.488460000000000116e-01,3.313550235757981577e-01
1.443158677238687571e-01,1.419674104924684155e-01,8.370779999999999887e-01,1.443130523004077514e-01
5.288873886971043881e-01,5.266435660576165301e-01,3.447569999999999801e-01,5.288871537122326050e-01
1.131584544848369539e-01,1.110176108203105028e-01,1.519429999999999947e-01,1.131555114938801454e-01
7.177668306343327753e-01,7.163128109592671322e-01,5.983610000000001428e-01,7.177670200888284224e-01
4.274949176253404204e-01,4.249530583136210682e-01,7.396430000000000504e-01,4.274941769998419350e-01
4.474936852196927939e-01,4.450011461423964976e-01,3.149700000000000277e-01,4.474930604041656990e-01
5.033433534250542074e-01,5.010139211384267988e-01,7.140659999999999785e-01,5.033430103063991634e-01
6.780708890765252406e-01,6.764324575478610768e-01,3.927389999999999493e-01,6.780710394103951488e-01
9.280001752913731305e-01,9.276158043706188572e-01,5.291919999999999957e-01,9.280002704362686483e-01
9.819770783807573178e-01,9.818806499664799459e-01,4.913060000000000205e-01,9.819771029708105337e-01
5.645792085873396760e-01,5.624650527013843604e-01,6.676410000000001510e-01,5.645791032130903497e-01
7.950268943213840700e-01,7.939512988330394982e-01,4.417059999999999875e-01,7.950270987004892653e-01
